date,id,type,amount_msat,fee_credit_msat,mining_fee_sat,service_fee_msat,payment_hash,tx_id
2024-07-20T22:45:45.334Z,64aedb63-c998-4f7b-9be0-edf2512d6478,lightning_received,5000000,0,0,0,64aedb63c9986f7b5be0edf2512d647898f62f4ebff303330f022f5d4183c7ef,
2024-07-20T22:50:41.355Z,f267675e-8a5a-49f5-97e6-349a2628c77a,lightning_received,5000000,0,0,0,f267675e8a5a99f5d7e6349a2628c77a41ef6ba18d6906cd27936f07c41b078f,
2024-07-21T00:25:43.004Z,eaa131db-f7d5-4d89-ad54-31f4ae1a90ff,lightning_received,5000000,0,0,0,eaa131dbf7d52d892d5431f4ae1a90ffee766ee71a677e0e9553a567ce59b08b,
2024-07-21T00:38:01.652Z,5fc1ee44-d8ea-46df-8db3-23a84df5e232,lightning_received,1000,0,0,0,5fc1ee44d8eaf6dfcdb323a84df5e232793ece851fc77dbd62dfd2fbfc44ae7c,
2024-07-21T18:27:14.141Z,53287a02-2e7f-4b55-baa1-09fd88148f48,lightning_received,1000,0,0,0,53287a022e7f8b553aa109fd88148f486f6b72b4c866529302ac87954e5c7059,
2024-07-21T18:27:55.553Z,10b1b474-193d-45b9-bc1d-28f67e3cf3cf,lightning_received,10000,0,0,0,10b1b474193d05b93c1d28f67e3cf3cf09bcc3c3e471f991c904e2d663db8405,
2024-07-22T01:56:00.174Z,8f629fd0-7586-498f-8f42-02dda1b7b87e,lightning_received,3000,0,0,0,8f629fd07586f98f0f4202dda1b7b87e4b29e710a35879d248404e8f7b622042,
2024-07-22T20:34:00.613Z,d9f38bdd-42f2-42d2-bcf0-ecc1b543189e,lightning_received,5004000,0,0,0,d9f38bdd42f202d23cf0ecc1b543189ef130ab3f6ab2c11c6b6eee22b2460871,
2024-07-24T06:30:26.437Z,d12618a3-c580-458d-8a4d-792568421481,lightning_received,10000,0,0,0,d12618a3c580958d4a4d7925684214817c406e02cd4094a80bfea216aaeff273,
2024-07-24T06:31:20.036Z,65c9920e-322a-44a7-9200-e16c6e4391bf,lightning_received,10000,0,0,0,65c9920e322a24a79200e16c6e4391bf9bfea23c04cd5a21d1c09f7b4acc52ef,
2024-07-25T14:30:07.159Z,2ead2b1f-71b4-446c-b0a5-e7b84d2a7957,lightning_received,5000,0,0,0,2ead2b1f71b4546cf0a5e7b84d2a7957631ea54b58d076043b8466166ec10b4b,
2024-07-25T15:47:37.084Z,0167875c-7869-4a84-80c0-e719cb44ce00,lightning_received,100000,0,0,0,0167875c78696a8480c0e719cb44ce008a6a75d8acd73117cb0841e2bcdea6d5,
2024-07-25T15:49:50.187Z,41a60657-8da3-436f-b629-6233b4baf622,lightning_received,100000,0,0,0,41a606578da3136fb6296233b4baf622ca5862889b4d29cce4de8e451effc9d6,
2024-07-25T16:07:54.739Z,246828c4-88a9-430b-9b94-f285bbb80fd3,lightning_received,100000,0,0,0,246828c488a9730b5b94f285bbb80fd3aa2324db426be4be657e80a613fc4363,
2024-07-25T16:15:01.419Z,e0ca1885-3019-4731-9273-576bf5692f57,lightning_received,1539000,0,0,0,e0ca188530191731d273576bf5692f57a3e03ba644c05d58d712112e989877f7,
2024-07-27T15:51:32.749Z,52bdd4d3-6a1f-44bd-866c-647591592e28,lightning_received,5000000,0,0,0,52bdd4d36a1fb4bdc66c647591592e2851f84321d25092699b3bb5efd2e35194,
2024-07-27T15:56:04.176Z,79061ca4-b9e6-4470-8f3b-f6423a18ff18,lightning_received,4000,0,0,0,79061ca4b9e604704f3bf6423a18ff18950ea53dcd6e486f42744978db69136b,
2024-07-27T15:57:42.164Z,ada30db5-a811-4d2b-9fdb-4ffa44e71072,lightning_received,100000,0,0,0,ada30db5a8118d2b1fdb4ffa44e71072d208e01a98359b2d384b401fa9e81c3d,
2024-07-27T17:12:42.307Z,54ddd482-4799-4ed8-b27a-337dc8312ab7,lightning_received,3000,0,0,0,54ddd4824799eed8f27a337dc8312ab7959a68bbf44561bb757f1d8128bf6c10,
2024-07-27T18:04:27.760Z,03336377-a9a7-4ae4-9de2-381a332845cb,lightning_received,5000000,0,0,0,03336377a9a7eae4dde2381a332845cb6c25e1defa90d74e330b55c2b88cb2a8,
2024-07-29T17:01:27.727Z,1bbcab41-a7b3-4e92-9d5d-9a63217c71d2,lightning_received,5000,0,0,0,1bbcab41a7b36e929d5d9a63217c71d232a607e4567ac4c4232c97188ea6eb82,
2024-08-09T16:35:04.393Z,ad2ea808-909b-4b89-ab3f-d9100a0c2a64,lightning_received,5000000,0,0,0,ad2ea808909b7b89eb3fd9100a0c2a641b43a676bb5b2b37f65ce83d240dcd98,
2024-08-12T15:25:30.627Z,492d24e1-59f0-4184-89fb-e5b8dd0bc661,lightning_received,12000,0,0,0,492d24e159f0618409fbe5b8dd0bc661dea7a659fec57186d310791462804dc9,
2024-08-19T14:47:42.679Z,3c168bd4-69a9-4179-bc59-94c0c01b1da8,lightning_received,2000,0,0,0,3c168bd469a961797c5994c0c01b1da8d515bb483ded4d1263db727c57c81529,
2024-08-21T10:19:10.669Z,bca7c015-0e6c-45f2-a133-b1509bdc916b,lightning_received,1000,0,0,0,bca7c0150e6c35f22133b1509bdc916bee6364fbb2e574e8dcc3ea6089b48b08,
2024-08-21T15:24:30.456Z,f06ad746-acdc-4012-8177-912e7824e175,lightning_received,355000,0,0,0,f06ad746acdcd012c177912e7824e175367d6f8bb74d5cd9dfc584b5a6d50b57,
2024-08-21T15:37:14.627Z,fb84847a-6904-4839-a94d-5c57a68da8c9,lightning_received,22000,0,0,0,fb84847a69040839294d5c57a68da8c98988f7a21868b766a63db93dc5aedf4b,
2024-08-21T16:10:24.424Z,ccb9e29e-0c53-4073-be16-71b673341cb0,lightning_received,5000000,0,0,0,ccb9e29e0c53a073be1671b673341cb0b0bfb4da276233577d33bb952cab6169,
2024-08-22T11:23:26.961Z,a33c70d2-e541-4eb4-820a-05993f6bd106,lightning_received,1000,0,0,0,a33c70d2e5417eb4820a05993f6bd1066bd081d7d2e4e512ab79d9e2b2fff4e3,
2024-08-27T13:41:04.663Z,42ceb9ad-9f90-4dd9-b3aa-e5cc30951664,lightning_received,5000,0,0,0,42ceb9ad9f901dd933aae5cc30951664cf4b089396c5ffe5f6a1ce3802b4e10f,
2024-08-27T15:17:21.789Z,d3989acb-11a9-44a5-92a6-da5ddc4bc153,lightning_received,1000,0,0,0,d3989acb11a904a5d2a6da5ddc4bc15310a134fec548b12f923c4f52d8d8b5b1,
2024-08-27T19:11:02.371Z,6848f692-506e-48f3-a62d-7051af5b2930,lightning_received,5000000,0,0,0,6848f692506ea8f3262d7051af5b29302b5f3f551c26186450b8257dd7e87016,
2024-08-27T20:11:07.205Z,9569bb52-f153-449f-9bab-b2a735ca9426,lightning_received,10003000,0,0,0,9569bb52f153d49f5babb2a735ca942665ce88bf761247f0dad1e2cc12db5bc3,
2024-08-28T14:57:51.036Z,25f0c117-40e8-421e-bd85-eee9d3120d97,lightning_received,522000,0,0,0,25f0c11740e8121e3d85eee9d3120d9729a24967160e7e60d4e9dd9c30a2050d,
2024-08-28T15:00:35.742Z,06150388-e2c2-4bb1-b6b3-74de2e5688cf,lightning_sent,-127492,0,0,4492,0324adbf942b7f7be2b087af83ed4b84c355a09d15c12c7318237dc7350b1a9e,
2024-08-28T15:28:07.264Z,ce234a4f-43db-4df9-bb89-c92535d12834,lightning_sent,-127492,0,0,4492,7b1eaf7bf4c9caef3e1b0faf9bee6932ee4e3a4f48a906827b1b0a83cff08c0d,
2024-08-28T15:36:21.686Z,84ed7221-b272-4884-b9bf-6accff9bfd6d,lightning_received,10000000,0,0,0,84ed7221b272b88479bf6accff9bfd6d91c343b90225de21a7f791fcf6737fd2,
2024-08-28T15:37:11.459Z,3b3e7f7d-a363-4cc6-bc1b-a806860329f9,lightning_received,5000,0,0,0,3b3e7f7da3634cc67c1ba806860329f99cba85691d49551abcd5885b18ade925,
2024-08-28T15:38:01.785Z,e64680d5-7211-4dbb-ad3d-e4a9f4495364,lightning_received,10003000,0,0,0,e64680d572112dbb6d3de4a9f4495364d5e9e71c34991e51c7e95a4a9f37e7ad,
2024-08-29T03:48:40.086Z,f5bbe42c-70a5-46d8-83c6-392f9c592b32,lightning_received,5000000,0,0,0,f5bbe42c70a526d8c3c6392f9c592b32ae2824d06c33d1774d5a2df90a2ef06f,
2024-08-29T03:49:54.867Z,e84bb98d-57c7-46e8-967e-5aed33bb876e,lightning_received,5000000,0,0,0,e84bb98d57c706e8967e5aed33bb876e0df665145b7253f0d0b36c2dbf508c0a,
2024-08-29T03:58:22.484Z,295e92de-0c9a-41f7-a955-5e79e8a029df,lightning_received,15003000,0,0,0,295e92de0c9a41f769555e79e8a029df32bd4e96d83a8f36692c1ef684cbe9ee,
2024-08-29T09:09:38.906Z,e7bf5b8e-b935-4885-a11c-c46ff6797c9c,lightning_received,123000,0,0,0,e7bf5b8eb9357885611cc46ff6797c9cefc08978d554bcf8153ab4168c9b5ee2,
2024-08-29T16:43:02.951Z,b2b64403-c2ba-4768-ab25-69b35071ac52,lightning_received,1000,0,0,0,b2b64403c2bab768eb2569b35071ac52d037dc74b01acf0075ad7d714f4f545d,
2024-08-29T16:43:33.042Z,97a76e31-9524-4dda-bf43-f710668fae23,lightning_received,1000,0,0,0,97a76e319524edda3f43f710668fae23e7dca8fd3f8c799a021d0ea858a7dfb1,
2024-08-29T22:14:01.815Z,0edeb26d-b0bb-4084-8168-4927a1e4a834,lightning_received,25000000,0,0,0,0edeb26db0bbf08441684927a1e4a834af3fca3f89587f9ce9c37349633a30f1,
2024-08-29T22:15:07.071Z,2d12e383-af4b-4138-9cd0-9aafd760ed69,lightning_received,250000000,0,0,0,2d12e383af4bc1385cd09aafd760ed69450b59b474f98177e2319c765df3b1f1,
2024-09-01T16:54:30.406Z,a150c4e6-72ff-429e-a025-e80da7f6feb4,lightning_received,5002000,0,0,0,a150c4e672ffe29e6025e80da7f6feb49afcc9a8033ddf15f98a3169adb6d354,
2024-09-01T16:55:06.197Z,8f0995f1-eb54-4ac2-a0ec-ff1c935097d4,lightning_received,250000000,0,0,0,8f0995f1eb541ac2e0ecff1c935097d4f5888bed1d53458cb5216552346a6eef,
2024-09-02T04:32:34.832Z,d2d233f6-8793-40d3-b86e-cb5c42461fd0,lightning_received,1000,0,0,0,d2d233f68793f0d3f86ecb5c42461fd05bdd12870363a77f7ea68736daf2252b,
2024-09-03T10:06:48.620Z,0625314f-9548-4c09-bab3-5793de606d25,lightning_received,1000,0,0,0,0625314f9548ac09bab35793de606d255619476b51daf85f2ccac395b695292e,
2024-09-03T10:08:01.520Z,0beb2fbe-4b72-4994-ae2a-a367541ea118,lightning_received,1000,0,0,0,0beb2fbe4b721994ee2aa367541ea118ea7e0b75f6dca1a7b7ba9291f8946646,
2024-09-03T20:11:16.774Z,29b69f3b-dec9-49ee-a01b-df8d09c806b2,lightning_received,10000000,0,0,0,29b69f3bdec919ee201bdf8d09c806b286964fffd291e4742eda96cb080244da,
2024-09-03T22:15:47.689Z,b261ce40-4599-4819-ae89-2e963cad5894,lightning_received,1000,0,0,0,b261ce4045994819ee892e963cad5894ef6c3f55ba90fae514218b193a0b8bce,
2024-09-03T23:35:57.287Z,535ebaf5-c86f-48ed-9e7b-f77f6ad4e530,lightning_received,4000,0,0,0,535ebaf5c86fa8ed9e7bf77f6ad4e5301e72fe876bf3c67dac218910ca655f0b,
2024-09-03T23:37:06.406Z,afb6f028-e071-4225-94fd-85de672eee38,lightning_received,10000000,0,0,0,afb6f028e071822554fd85de672eee38fb70603787e4888f2007a1c3c5af6497,
2024-09-06T07:20:41.195Z,f7059893-00d9-4f12-b1b4-3aaa3d33092f,lightning_received,10000000,0,0,0,f705989300d9af12f1b43aaa3d33092f80311f3cd8344d6c40564a193a4d5421,
2024-09-06T07:25:44.892Z,daf11d43-d658-4b98-bb30-1130cf59662a,lightning_received,5000000,0,0,0,daf11d43d6583b98bb301130cf59662a0396ba00d7163e6fc17bc42b8cc5854b,
2024-09-10T10:00:32.859Z,ff7a0411-b824-4222-aed6-a0475f329300,lightning_received,1000,0,0,0,ff7a0411b82442226ed6a0475f329300a84539e60ca2442140fb047d3dcbd65e,
2024-09-10T10:00:58.566Z,8546d9d6-5780-48a5-9498-f647756c58ce,lightning_received,1000,0,0,0,8546d9d65780b8a5d498f647756c58cef5465b2da41ddc3c06fd4b1e32c7eb62,
2024-09-10T15:13:40.999Z,7038b1da-b23b-4019-a92e-0a7b88e534b2,lightning_received,1000,0,0,0,7038b1dab23b8019692e0a7b88e534b27a6f21ce506c72bfccf0b1e2b4d438b0,
2024-09-10T17:35:08.362Z,3be932b4-abd2-41fa-afef-3f1970755ad9,lightning_received,4000,0,0,0,3be932b4abd281fa6fef3f1970755ad98f4e13bdd802218851602fe15c83a60f,
2024-09-12T07:28:35.763Z,1cb94b46-4060-40a5-a403-f0c7f5b48736,legacy_pay_to_open,19056000,0,744,200000,1cb94b46406060a56403f0c7f5b48736e4b7da4fca1fd396f785d0be41ac1510,ca65537ed5b26b61ef92a62f32d8bb59a29880c7c0eedb74037be8c5b3e9ebc7
2024-09-12T07:28:35.786Z,a1a54f51-ff8c-4780-9d56-d0a9a714c35b,legacy_pay_to_open,246756000,0,744,2500000,a1a54f51ff8c1780dd56d0a9a714c35b279b845a1a74f245dbb688d33896761c,6c67195016bc7181f0be73fd2f8121d2474e1c35e02862b00e44bb54aaf98cc4
2024-09-12T08:38:07.634Z,bc198c9f-e982-4f11-b21a-9739214c29e6,lightning_received,5000000,0,0,0,bc198c9fe9823f11b21a9739214c29e657c2cae9beb8e1a8954ead3ed503586d,
2024-09-13T09:57:47.830Z,77962813-476a-4a11-9241-ee76cb5a6977,lightning_received,1000,0,0,0,77962813476afa115241ee76cb5a697781cde85591cc4a1e4b249cc60c29ccef,
2024-09-13T15:35:21.454Z,87866589-3b06-4f50-aeb6-b06c50c595c4,lightning_received,1000,0,0,0,878665893b06af502eb6b06c50c595c445cb92b67f8f02b7acdf7f0a1c4c23be,
2024-09-13T20:25:27.014Z,9d816a6c-e0d5-4ce0-a698-98526fe0ef55,lightning_received,123000,0,0,0,9d816a6ce0d58ce0269898526fe0ef559ab07fedf48e45c2081a67da816c60a5,
2024-09-16T14:17:13.790Z,077cddf1-3ac4-4f5f-891d-18c1212791a6,lightning_received,111000,0,0,0,077cddf13ac4ff5f491d18c1212791a6b30a4c43691b1090d0da595051ca28cc,
2024-09-16T14:17:30.633Z,d273849c-15d9-4982-a7af-8a8343bdec5e,lightning_received,22000,0,0,0,d273849c15d9898227af8a8343bdec5e65a68305634dd516490da245983ece43,
2024-09-16T14:40:45.193Z,90096306-a17e-472f-b94a-983c2aef8787,legacy_pay_to_open,4949008000,0,992,50000000,90096306a17e772fb94a983c2aef87872aa96577c40802cf6595bf13de4e0d10,68b57b337e231a57b97e21e3ca717fbece32da09617bf3c2fed1052b5a65fa94
2024-09-16T14:43:33.545Z,ebd49d33-19f3-4d66-84eb-e19d592f658c,lightning_sent,-200804000,0,0,804000,5d00376e455b93231939f8f773be2db1fbd91be65fe35a6790fe2a58c2cd73f9,
2024-09-16T14:47:59.609Z,54351b7c-7e36-4d16-8207-963fe315a251,lightning_sent,-301204000,0,0,1204000,6db3756fd971f38417516ab0524f8de7d7f284500ff9032b7906120e1fb05306,
2024-09-16T14:48:12.861Z,07fc9afa-9b28-449b-b1e8-05e4189802b7,lightning_sent,-301204000,0,0,1204000,e3c3f4576dd6fbe2a4bb36bfeea93f51654c2f09fee134a2aea39c4870ac63f6,
2024-09-16T14:48:25.416Z,4a29866c-a84e-4d34-927f-2ac2e7b88027,lightning_sent,-301204000,0,0,1204000,d2d3188325fa0c954b023c1da74d7e98e82393e0d25e2469281d65cbf8b15679,
2024-09-16T15:55:22.613Z,5554f32c-12b2-4fcc-a5fe-ed7dc1aa58ba,legacy_pay_to_open,1978760000,0,1240,20000000,5554f32c12b29fcc65feed7dc1aa58ba02f955abf6a9c73731456b4273a741d1,300010f9d72678355b089a2e19c829ea4e65e8f39245aa0ea698bc2b32eeeea0
2024-09-16T15:56:08.687Z,68f2e81e-7671-48af-883e-205102441eaf,legacy_pay_to_open,1978760000,0,1240,20000000,68f2e81e767188af483e205102441eaffbeff31dfa157b3365d1428d62784fec,b95c462bfd29821311dc66b66ce62858cbf9558deda6f9cd46dc160d04c6a871
2024-09-16T15:56:19.733Z,032ac225-1f5b-4878-8263-83d63d191c39,legacy_pay_to_open,1879760000,0,1240,19000000,032ac2251f5b8878026383d63d191c396f82eb7c1d0bf0a6748ff54103afd4b3,5a4fe754cd91edef2e638a5044587e5f16b551a56ff643f51accb964b091410c
2024-09-16T15:57:44.063Z,34a90735-aee9-42b7-bfde-56a913f01319,lightning_sent,-1004004000,0,0,4004000,6d476beedb2a2ea0710c32a0fac08c42160977d1e1dcef71d84f9169fa2d30df,
2024-09-16T16:01:47.834Z,2de599f5-c56c-496f-beed-9a1d3adb21ba,lightning_sent,-150604000,0,0,604000,263d642d9f2d281fc46c33b79d56acfbe26b026a1e8dc1bcb75cb9eb621e047a,
2024-09-16T16:04:00.098Z,930537eb-68ed-4f84-8d8c-37d70e1bb269,lightning_sent,-200804000,0,0,804000,b12d29927921a538a1b72e25a8eb6553200275bcc09ecc4793510231196455f5,
2024-09-16T16:05:14.303Z,43da3aae-595b-40ee-bbb5-1751024a64a5,lightning_sent,-251004000,0,0,1004000,ec888ce07adebff777c0416330cdb1f2ded6f9dc9ccf0fb43e0b993692d8f659,
2024-09-16T16:35:46.453Z,e1d644f5-85d0-47ae-b678-95a90eff3a60,lightning_received,5000,0,0,0,e1d644f585d067ae767895a90eff3a60b75938e4f31bf7d16975a246df9e0aa4,
2024-09-16T19:41:25.893Z,eda346cd-5064-4e57-b709-31758c323d59,lightning_received,5000000,0,0,0,eda346cd50640e57770931758c323d592e5b8d59451c1544492d3f302ffcf77f,
2024-09-16T20:39:44.691Z,69272260-1e3d-41f7-a71b-1a15860ee999,lightning_received,5000000,0,0,0,692722601e3d51f7e71b1a15860ee999953604c7de2d0394f23c1f9821b4eba3,
2024-09-17T04:39:35.696Z,26f06bdb-e6d9-40d4-847b-f5e5b34dabdb,lightning_received,5000000,0,0,0,26f06bdbe6d980d4c47bf5e5b34dabdb7f18fe4b7fa45e68d91b1fbb3dfb9ddb,
2024-09-17T05:24:47.639Z,864d2b88-ba5c-48d4-8ca5-0380d8cffc73,lightning_received,5000000,0,0,0,864d2b88ba5c18d40ca50380d8cffc733a7d4ad94a6950569bcd422627eaeb29,
2024-09-17T09:38:47.194Z,0c93d793-b74e-4ed3-a13a-bbd42a9c7465,lightning_received,5000000,0,0,0,0c93d793b74efed3613abbd42a9c7465ed531f093cd8e55b00ae753c2883a4f6,
2024-09-17T11:35:16.795Z,8beef697-c416-4232-8fee-8b1f4d37b0db,lightning_received,5002000,0,0,0,8beef697c416f232cfee8b1f4d37b0dbb7e372395892a4fc64df04ce0b2c35fc,
2024-09-17T11:36:46.807Z,090c139d-e572-40ee-9da5-15ec2c5a34f2,lightning_received,10000,0,0,0,090c139de572c0ee1da515ec2c5a34f26c5c1266beabe6194974455dd3a2f24b,
2024-09-17T14:04:09.870Z,6f7aa60a-ca62-4366-9bc0-a83841098c7a,lightning_received,123000,0,0,0,6f7aa60aca6293665bc0a83841098c7a71930402b52c331fd7a6e26e09096cd7,
2024-09-17T14:04:51.872Z,e4c4a46e-3ebb-4aff-96b2-b18c8cb5b4ed,lightning_received,12345000,0,0,0,e4c4a46e3ebb9aff96b2b18c8cb5b4ed2350dd3959ea579f36724ebed43d7e69,
2024-09-18T16:44:06.734Z,2d143550-c4e0-4728-be5f-1438d38a1753,swap_out,-23106000,0,8106,0,,1438f1285208a3d85c1ecf964dc5ac2308be080ec4a17d05c51a29b0cdb2f5db
2024-09-18T18:31:36.322Z,fdf69baf-79c2-45aa-b0dc-d2eb1611788c,lightning_received,5000000,0,0,0,fdf69baf79c2e5aa70dcd2eb1611788c73331614428336287f07854fa43991d4,
2024-09-18T18:37:34.457Z,dbe4e963-1a5a-41cc-a624-dae1c070c0b5,lightning_received,5000000,0,0,0,dbe4e9631a5a21cc6624dae1c070c0b59d18a439e6c8bb17d2d50f9ab3bd945f,
2024-09-19T08:50:39.384Z,8a66316c-4907-4da7-aa51-a836686abcde,lightning_received,5000000,0,0,0,8a66316c49074da7ea51a836686abcde19133c511a1ce7295918172e894f7451,
2024-09-19T08:51:09.254Z,8193a827-8f28-46ed-80b6-70446fafe0b4,lightning_received,5000000,0,0,0,8193a8278f2806ed80b670446fafe0b4e186ab34ee65c0e2d1503af6b82a0bbe,
2024-09-19T08:53:07.443Z,4e5ac51d-3b5d-4cc5-b671-6ccd6c22c72c,lightning_received,5000000,0,0,0,4e5ac51d3b5d0cc5f6716ccd6c22c72c259615107a281bea7a4f2577fb69ff91,
2024-09-19T13:28:05.165Z,d206dba9-6c9d-460c-8210-d33d3d5a76d6,lightning_received,7000,0,0,0,d206dba96c9dc60c8210d33d3d5a76d6b9d0180540abd900a1ab55b397e0647a,
2024-09-19T13:28:47.410Z,76543d72-a152-4f43-a4f9-5d4459ddecbe,lightning_received,1234000,0,0,0,76543d72a152ef4324f95d4459ddecbeb4ea75ccdf002db806ab07340de7fc0f,
2024-09-19T13:29:05.935Z,8d465682-cf2d-4893-8b0d-8667bc97197f,lightning_received,12000,0,0,0,8d465682cf2d18930b0d8667bc97197fd97c7765b0efddbda3ee1692a25ab48c,
2024-09-19T13:29:21.915Z,9a7f8a0e-481d-475e-8b95-491d8ba6464b,lightning_received,12000,0,0,0,9a7f8a0e481d275e8b95491d8ba6464b7e38d5ee7f1a918e848d193156c7fd64,
2024-09-20T11:45:47.262Z,0376823a-ab11-4a09-9d0d-9b4b049ca424,lightning_received,5000,0,0,0,0376823aab11ba091d0d9b4b049ca424cc2d99d1996c1a33fdc87239a8a33aef,
2024-09-20T12:00:01.041Z,c76c7d25-cf1d-4ef3-8c17-c865e76fff26,lightning_received,4200000,0,0,0,c76c7d25cf1d2ef38c17c865e76fff26428160caa57ce735f1bd6ea4453674fa,
2024-09-24T09:32:33.366Z,d29697ca-2368-44f8-a387-afcfd95a83cb,lightning_received,1000,0,0,0,d29697ca236844f82387afcfd95a83cb29c5be80b5d7a6f019d15004168a9072,
2024-09-24T15:47:18.326Z,4393907f-1891-4236-bfac-b376a84015c3,lightning_received,10005000,0,0,0,4393907f1891c2363facb376a84015c3359001714877ba1a076b86787abd1878,
2024-09-25T09:19:09.655Z,b1139ccd-5600-4098-9f3e-4ec4ac001f1c,lightning_received,1000,0,0,0,b1139ccd5600a098df3e4ec4ac001f1c58f46ad0c9dd92597b3823be9660932c,
2024-09-25T09:39:00.621Z,2333a570-eb68-4e0b-bd4b-7c7e375d402a,lightning_received,33000,0,0,0,2333a570eb68ce0b7d4b7c7e375d402aaaf29feb23abc6c63e50acf147618a04,
2024-09-25T21:35:35.091Z,4f5acbb6-07fe-4a7e-bdb1-b58759506f4f,lightning_received,5000000,0,0,0,4f5acbb607fe7a7e7db1b58759506f4f49d6c4007df6ca0cab73b190359420e7,
2024-09-26T20:27:05.156Z,973923b6-6580-44c0-8b1a-9c70a25748c3,lightning_received,5000000,0,0,0,973923b6658004c0cb1a9c70a25748c37e61a7a7fb572e2caa63778f502f9d54,
2024-09-26T20:28:19.403Z,646858bd-1bbb-4373-8c09-01e728e0c292,lightning_received,5000000,0,0,0,646858bd1bbb03730c0901e728e0c2922c7c230bb9265d8f69c0f8ea6a679df1,
2024-09-26T21:20:44.373Z,530edb1c-7d2b-4a86-94c7-30e959399372,lightning_received,1000,0,0,0,530edb1c7d2b8a8654c730e959399372a9b6a563fb39a830e44b1846ec39283c,
2024-09-27T09:54:18.529Z,ceaf0c3e-d0a7-41e9-a5b0-871a4be4d1d0,lightning_received,10000000,0,0,0,ceaf0c3ed0a751e9a5b0871a4be4d1d01b660865d3a009c7952527e47ee38b73,
2024-09-27T12:01:37.316Z,b489a310-5017-4535-8f85-c36554c6fe7d,swap_out,-305790000,0,5790,0,,624a46ba3fcfda9328e5d5fb210518b4bdf165c25e185aa301017a3e8d3e1eb7
2024-09-27T12:02:43.619Z,bae6214c-af33-485e-9f0c-d45345c6a913,swap_out,-311580000,0,11580,0,,8ca5a4edd8eafc55f90ce7c9ef5825edc365ef64f579084bb00cd0bf4cda3ab3
2024-09-27T12:16:18.145Z,20ea1268-7501-40a0-b812-1e30fb61c43a,lightning_received,6000000,0,0,0,20ea1268750100a078121e30fb61c43aa32f9bc64efadff9db2d5677d32233b3,
2024-09-27T12:16:40.740Z,cc6b1434-dbb0-4f4d-a0f6-12f35d0b5786,lightning_received,500000,0,0,0,cc6b1434dbb0cf4d20f612f35d0b5786c89a04f22a8379184999e1d9b232226c,
2024-09-27T13:03:37.143Z,1d6af8d8-07dd-4df6-9820-b61552cd50e7,lightning_received,4000,0,0,0,1d6af8d807dd4df6d820b61552cd50e7c441ce2ac3c6d8677841b7c37d874fbd,
2024-09-27T13:03:48.964Z,a6bd6612-8248-477d-822b-ab68ca82bc39,lightning_received,321000,0,0,0,a6bd66128248b77dc22bab68ca82bc393c172d4a77e4173ee8d898d27d31a304,
2024-09-27T14:22:12.121Z,f069cee8-e9e7-4c8c-b939-b12212f86e63,lightning_received,5000,0,0,0,f069cee8e9e7bc8c3939b12212f86e6349aa5b3907e19dcce101cf3d5b786025,
2024-09-27T14:29:40.205Z,0341d713-0a2a-4320-aeeb-f01a3df022a5,lightning_received,1000,0,0,0,0341d7130a2ae320eeebf01a3df022a572d9c1243ada7d457abb867720c33193,
2024-09-27T14:51:48.521Z,367391ed-d628-419b-850c-a8b558756d83,lightning_received,1000,0,0,0,367391edd628919bc50ca8b558756d836a4a35354c8dfeefc567fbb155a1686f,
2024-09-27T14:54:12.507Z,f2271a09-6b6f-4edf-8cac-458b9451dcd1,lightning_received,20000000,0,0,0,f2271a096b6feedfccac458b9451dcd1bcbb28fad772e6c9b0a069b507b96177,
2024-09-27T15:06:06.659Z,f75ed7ab-200a-48cd-8cd1-ee7a22234b83,lightning_sent,-30124000,0,0,124000,eb6c34a79a113cce0fd444afae805ecf3c7dab7157d2e716fd0ec5d24784660c,
2024-09-27T15:08:23.518Z,af78cb11-7022-4843-87a3-36ac21dc0015,lightning_sent,-30124000,0,0,124000,f8bc0993ac7f5a2453fda29a8175411a73331471ce5d5cfc53fc49fe18a1460d,
2024-09-27T15:10:56.392Z,80eea068-49e0-47b3-a162-0354dce1f711,lightning_sent,-301204000,0,0,1204000,bd296916e89db0de59a3d37eff3a138f14b8c3ac5ebb414c308445afed5bfc91,
2024-09-27T21:32:36.557Z,8df834de-3478-4869-902b-bc70d6a7e8ec,lightning_received,5000000,0,0,0,8df834de3478e869102bbc70d6a7e8ec22d2ab4c243150f6f760ef60fe624a20,
2024-09-27T21:33:03.786Z,db7e2dea-65e5-4969-9fc8-0381347b14b3,lightning_received,25000000,0,0,0,db7e2dea65e5d9691fc80381347b14b3adc9347ffe31ff4d35e0b6c4c535045a,
2024-09-27T21:36:25.122Z,dd5f1763-b9ef-4cbe-b64f-f6fd738706ea,lightning_received,250000000,0,0,0,dd5f1763b9ef5cbe364ff6fd738706ea87d597dde40b547700505df380e85cbf,
2024-09-28T07:08:27.987Z,d3d38f8d-0ccd-4dca-9e66-f4b881e3165a,lightning_received,5000000,0,0,0,d3d38f8d0ccd1dca1e66f4b881e3165a84ebd5680e30ffac3b0955f173041b31,
2024-09-30T03:12:43.992Z,c843bbed-c4f9-42a6-81fe-449af4f5cc98,lightning_received,1000,0,0,0,c843bbedc4f972a681fe449af4f5cc981cda7128475263e1d511d3b713e7008f,
